111.430781,7.415534,0.192823,0.059868,1219834.380126,1.000000,0.02905656753,34745.29073
111.773299,7.353327,0.119886,0.049764,971004.787853,0.476544,0.009252309378,10247.5551
111.791498,7.434797,0.218090,0.079448,663075.507176,1.000000,0.02077160326,28347.8631
115.028708,8.170798,0.316397,0.095572,359125.147830,1.000000,0.05368624862,26794.72477
114.533674,8.280990,0.325501,0.064815,321092.653235,0.767606,0.02186679426,14614.03432
114.508571,7.427150,0.301060,0.062179,355389.004785,0.901557,0.01948252754,15541.09744
111.445344,6.773515,0.187808,0.046300,1259566.603528,1.000000,0.01559303047,27024.51958
111.773879,6.732271,0.129700,0.051430,1033045.584620,0.420076,0.01568567571,11670.36549
111.782288,6.834670,0.209862,0.063923,821262.958469,1.000000,0.0333016092,27183.80863
123.378192,8.170520,0.198332,0.044046,1106300.998455,1.000000,0.03479741352,23845.99794
123.035129,7.992304,0.392103,0.092547,697462.242177,0.973069,0.04364383265,61539.52788
122.172141,8.052872,0.223711,0.125885,532114.393197,0.000000,0.05726791012,16979.76653
107.232572,7.996854,0.267795,0.065621,360303.465092,0.736773,0.02994202401,13398.68288
121.262035,9.069086,0.222243,0.090582,160831.661022,0.000000,0.0519458181,3668.651784
108.457848,8.547953,0.234890,0.103506,187476.510234,0.443951,0.04181734152,7864.694769
129.643671,8.518363,0.383912,0.080613,141434.746697,1.000000,0.02593822244,10800.24784
115.744642,7.601542,0.279126,0.124506,381550.775500,0.329061,0.02737514846,20846.70779
113.358176,7.840453,0.247295,0.069385,253850.324359,1.000000,0.02209344764,10747.28772
119.165483,6.932090,0.297833,0.072780,163495.105908,0.826608,0.02084760876,7924.515528
117.197073,8.605359,0.346737,0.073615,248317.370557,1.000000,0.0263498013,15639.18001
116.797505,8.500428,0.309983,0.080715,202680.910470,1.000000,0.0178182114,12512.55315
110.368698,7.616766,0.318743,0.066488,155236.464865,0.826608,0.02988622863,7356.317715
112.592414,7.692700,0.348300,0.071679,171514.248109,1.000000,0.02831372374,10565.449
118.054635,7.427481,0.276554,0.068492,295496.440784,1.000000,0.01984367111,13810.58156
109.628652,7.120258,0.446805,0.059588,382317.502174,1.000000,0.04132124801,25115.46785
120.270735,8.728569,0.328498,0.060800,287869.186737,0.854795,0.02904038851,13072.41631
122.278358,10.692233,0.337140,0.094751,154252.764282,0.831936,0.03038312017,11053.08916
126.505476,8.995728,0.287071,0.080779,168532.397816,0.524917,0.02455507428,7165.577276
111.837517,7.993929,0.299958,0.085340,267145.274715,1.000000,0.01895552607,16873.29933
121.281283,8.296510,2.277413,0.031867,804929.014000,0.949625,0.06317472267,140212.8744
119.372347,8.125377,0.304485,0.110347,772901.973556,1.000000,0.03177944408,64075.36449
121.215531,7.778934,0.183728,0.055537,711180.260888,0.389800,0.01308804723,11996.81368
118.538694,8.306969,0.501001,0.066743,559039.304113,0.528543,0.05355784326,34364.5739
120.600595,8.084004,0.310655,0.215159,472239.947935,0.643446,0.03618402835,62865.70135
117.819046,7.870470,0.319936,0.046696,382876.471770,1.000000,0.01863865146,14113.59411
117.844969,8.188275,1.103878,0.082125,341824.252570,1.000000,0.05609121007,76460.92263
120.182959,7.924068,0.301521,0.068703,340573.954621,1.000000,0.0270992144,17407.69925
120.854613,7.832090,0.791986,0.054532,312838.447812,1.000000,0.04578159366,33337.17825
121.236335,8.543539,0.295249,0.072864,305297.953207,1.000000,0.02121666593,16205.62356
117.947338,7.768994,0.319932,0.071132,310067.960474,1.000000,0.01151196796,17410.95046
121.070371,8.204871,0.324825,0.056599,311353.492738,0.732092,0.04181371918,12077.53689
120.170038,8.236417,0.504534,0.062862,305095.644573,1.000000,0.04506610075,23875.69104
119.912723,7.799911,0.345413,0.116021,277253.840660,1.000000,0.04636153584,27415.31795
119.747210,8.148207,0.321496,0.069725,230064.862875,0.547630,0.01813821164,9611.987063
121.454946,8.709010,0.400775,0.092918,242359.194863,1.000000,0.05175654908,22268.90258
117.380486,8.099058,0.273799,0.064960,194575.996881,0.731378,0.01218878996,7298.605835
120.839877,8.521372,0.411669,0.065955,197902.990181,1.000000,0.02480317547,13258.33705
118.757673,7.819670,0.366399,0.083950,186041.125152,1.000000,0.03532903537,14119.68113
120.935440,8.825861,0.383373,0.083245,184690.712421,1.000000,0.02703520247,14543.31593
119.886936,8.587688,0.336813,0.555663,147869.179177,1.000000,0.08571859971,68283.83846
114.472722,8.789586,0.320070,0.074906,164242.194547,0.710541,0.02520297909,8195.145319
105.188267,7.167062,0.304812,0.059558,437254.564329,1.000000,0.01894195437,19586.09922
116.427891,8.932190,0.228386,0.087104,183784.355452,0.000000,0.04181829121,4142.69903
116.878509,6.957813,0.314294,0.076623,270791.267880,0.922120,0.01996614262,15412.79818
116.534673,7.481630,0.322278,0.084195,212175.813931,1.000000,0.02674364267,14205.27477
126.906639,10.100287,0.212948,0.066604,657055.029779,0.831698,0.04443459894,20901.34476
109.688285,6.659662,0.417161,0.071534,107154.044686,1.000000,0.02813946398,7889.77404
127.643119,8.910513,0.362821,0.079755,223450.552276,1.000000,0.02368275873,15954.05839
124.852203,8.281158,0.273733,0.056566,399975.878284,0.913314,0.01815759413,14564.70404
125.048499,8.063454,0.269964,0.061150,502016.339689,1.000000,0.01425288181,20448.36313
122.067861,7.270624,0.302675,0.083023,285222.141481,0.800821,0.01787409593,15779.84444
119.183028,7.171142,0.296078,0.068939,232451.493841,1.000000,0.0255173294,11706.90552
119.054866,7.480935,0.319812,0.058497,271653.084246,0.845050,0.01946796245,11488.77106
128.313084,8.324624,0.277529,0.078110,246556.152197,1.000000,0.03374643967,13187.8293
122.623779,7.485791,0.154315,0.054142,1611413.527905,0.760606,0.01628714134,28918.78885
122.329905,7.733313,0.377634,0.094575,259307.388465,1.000000,0.08228843231,22850.92366
122.355977,7.620228,0.253083,0.086600,243935.965686,0.486466,0.02860928118,9528.149643
119.190759,8.789876,0.334983,0.079789,207288.268330,1.000000,0.03172868613,13670.3486
122.886874,8.599612,0.239294,0.087735,228452.588635,0.531926,0.03321894395,8838.785019
122.974447,8.758862,0.223059,0.143926,114060.861029,0.130072,0.05122550646,4784.693246
122.033859,8.806428,0.418245,0.087451,188299.426841,1.000000,0.02072823168,16993.6423
122.236837,8.666173,0.324571,0.084173,152980.512687,0.794543,0.04977598348,9166.576349
108.173701,6.359536,0.334949,0.086172,96870.840312,1.000000,0.02152553321,6898.843057
115.078169,9.135562,0.341505,0.079285,194878.989164,0.831936,0.02331921761,11836.16307
112.111255,8.482912,0.273964,0.072765,303130.645766,1.000000,0.02425226928,14910.27708
106.959203,6.852290,0.316933,0.069479,77829.184708,0.000000,0.04679043659,1941.896763
117.202033,7.657343,0.329233,0.071232,257435.743190,1.000000,0.02406071502,14896.61147
117.155573,7.873401,0.367623,0.063846,253416.305078,1.000000,0.02064002765,14676.18928
112.887609,7.223797,0.304958,0.065242,471638.519925,0.973729,0.01816787728,22824.51338
121.950542,9.344597,0.204415,0.091341,139178.867717,0.000000,0.03361494576,2944.530658
113.356069,7.060499,0.239163,0.077753,283316.581429,1.000000,0.01743212838,12999.36574
